Unnamed: 0,ID,class,20150720_N,20150602_N,20150517_N,20150501_N,20150415_N,20150330_N,20150314_N,20150226_N,20150210_N,20150125_N,20150109_N,20141117_N,20141101_N,20141016_N,20140930_N,20140813_N,20140626_N,20140610_N,20140525_N,20140509_N,20140423_N,20140407_N,20140322_N,20140218_N,20140202_N,20140117_N,20140101_N
782,783,forest,7919.75,7834.93,7730.11,6192.48,6293.74,6744.84,866.846,2561.7,6566.59,,2812.13,,4895.01,3720.52,4268.59,1132.35,,8062.48,1272.98,2070.67,2096.54,6011.33,1411.41,7182.58,7066.72,5684.52,1336.62
783,784,forest,3070.99,,8097.56,,6988.3,7125.09,3890.97,6254.23,7604.2,7607.6,2042.96,8344,7448.6,6473.01,,764.525,,6902.67,358.872,,6075.75,6420.76,,7119.24,7349.64,6669.37,2946.49
784,785,forest,7353.71,7378.15,7245.39,6485.73,6565.13,6910.36,,,7706.22,7841.53,7145.7,8118.93,2251.22,,7495.36,1079.67,3699.58,7292.4,568.028,2289.78,2413.14,5893.51,6681.8,,7344.75,1469.53,1965
785,786,forest,7890.51,8096.2,5656.57,3451.79,6274.84,6805.74,1345.9,916.548,7870.61,7946.51,6533.04,8205.93,902.088,2127.54,7537.6,1132.37,1810.28,1104.52,570.786,2600.53,,1182.37,6482.9,7157.06,7496.19,7549.9,799.873
786,787,forest,5183.82,7770.85,2736.85,7386.06,7429.92,7520,,6596.34,5063.49,,2648.72,7031.72,790.057,4123.41,4279.6,477.909,4373.2,6283.43,2723.32,1771.56,5860.97,,,7331.59,6997.66,,1419.72
787,788,forest,7698.52,7904.57,7876.85,6634.1,7090.35,7350.65,6167.88,,7557.35,,3142.21,,5349.87,2369.46,1633.74,801.059,,7878.22,,3002.54,,2748.5,6283.46,481.744,7274.85,2386.74,820.855
788,789,forest,8054.12,7822.42,5530.34,2999.29,6597.13,6919.12,2443.27,1043.73,8034.3,8198.79,6466.01,8499.46,673.447,2396.75,7778.28,1099.52,,1355.04,582.86,,1262.54,1361.66,7216.31,7785.04,7932.74,7437.82,874.075
789,790,forest,4857.35,8053.1,1440.48,7400.87,7253.25,7538.13,6110.62,,5254.77,7980.02,2077,8242.97,1148.84,2208.41,5294.48,516.165,,8264.64,1319.17,2135.73,3706,832.06,7528.8,6426.34,7377.99,1169.33,1984.52
791,792,forest,7111.03,6744.28,3449.86,3910.91,5629.42,6147.13,,5486.18,,7515.27,3589.27,8222.76,3119.16,2918.68,2535.15,524.486,4544.69,6727.24,1381.71,1923.27,4443.4,2438.54,5469.81,6134.26,6387.8,1124.12,1616.16
792,793,forest,7706.23,4079.64,2462.83,519.064,7623.32,7832.54,5355.06,,8098.68,,4820.44,,1129.22,1849.05,5343.6,1013.02,1454.59,6856.68,,2897.87,2002.07,6852.29,5935.72,7992.54,8018.63,,1466.46
793,794,forest,6019.95,8137.54,1895.48,1418.09,6829.91,6829.77,4272.76,2294.63,7783.06,7969.2,3835.65,8339.08,3972.32,,1742.64,630.716,1496.97,,,2772.57,3695.17,6677.17,7245.58,6740.09,7726.27,5494.44,1220.19
794,795,forest,3808.46,7901.04,,6944.95,7107.05,7214.54,6771.31,7060.56,5599.46,7273.97,2391.95,6180.53,809.883,1611,962.255,1677.28,,1830.57,399.921,2341.11,,5961.6,2719.04,7022.19,7110.12,7330.29,984.514
795,796,forest,,7919.82,7581.34,,6804.91,4106.81,,7511.73,7654.53,7923.34,2507.52,8180.71,2351.8,1909.51,,1083.27,1941.33,5861.87,697.642,2259.61,489.641,6839.88,1153.89,7398.63,7533.69,4350.91,1806.53
796,797,forest,6051.82,,5517.32,4606.86,5100.79,4735.15,5060.04,3817.77,5947.13,6892.36,3848.28,1667.47,803.131,2498.55,,1815.94,1346.49,7008.49,407.158,2371.25,1036.26,4499.94,3367.59,6593.96,6983.29,7146.6,1573.75
797,798,forest,7974.36,7555.26,4491.64,600.923,6400.37,6694.94,4870.75,7341.31,7022.27,7485.25,4446.49,8344.43,584.677,1101.18,5201.82,835.955,2279.91,7925.12,1209.23,2897.05,2282.84,2843.5,3825.73,634.231,6533.47,7087.73,2779.91
798,799,forest,7464.22,8146.92,8084.49,7421.59,7365.36,7681.65,786.166,7514.58,7718.88,7803.47,3339.97,8220.68,7230.95,5311.78,5331.28,671.851,2405.23,5465.24,711.544,2416.47,3608.29,3622.97,3614.93,7571.81,7747.23,7912.3,
799,800,forest,7576.99,8079.03,8004.57,,6554.47,,6821.72,6830.87,5933.64,7788.26,5477.98,8250.93,742.528,2745.7,6513.04,532.287,3933.71,8251.62,,2370.71,3292.93,1147.59,,6839.85,6276.65,705.979,1280.39
801,802,forest,6713.02,8099.21,4510.62,7523.57,7584.43,7815.4,707.001,,8133.49,8179.59,4382.45,,977.728,2557.73,4887.05,722.347,1815.58,8065.75,526.995,2814.97,5387.16,5437.27,7617.99,7737.91,8070.88,5729.63,5120.44
802,803,forest,3233.14,7930.88,1207.66,6800.89,6881.04,7001.86,6969.93,1653.1,7319.56,,5251.68,8018.67,1239.76,1520.42,7550.53,,,7865.62,4545.85,3249.68,449.101,3676.31,,656.035,7116.01,3728.12,653.027
803,804,forest,7794.47,8046.06,,,7761.04,7907.88,683.634,7979.84,7334.29,7855.28,6610.34,8165.44,2749.39,,1180.75,586.511,3890.84,6880.98,568.993,1432.83,5528.04,843.774,7908.25,2686.56,7769.06,5342.83,
804,805,forest,7113.79,7127.12,3110.3,6149.8,6141.98,6690.62,4465.63,,5395.11,7214.73,4655.49,2865.19,1441.72,3625.41,5208.85,414.801,4537.15,3784.57,2683.42,1824.88,4855.59,4803.46,3254.98,6004.08,7103.34,,2929.42
805,806,forest,6417.84,7127.44,4631.87,,6448.2,,747.985,6806.19,,6884.49,6225.76,7727.63,2153.06,1201,1796.45,695.458,2089.84,7917.76,511.182,2749.25,2163.08,3898.64,5333.91,4966.64,5986.66,,5258.92
806,807,forest,7351.07,4762.08,5859.1,759.286,6148.41,5846.11,,,7063.04,6985.96,5424.91,7855.54,668.549,1692.2,5466.68,964.534,,7599.92,812.597,2885.05,4078.75,3775.83,2669.93,704.354,6299.14,6768.07,2864.92
807,808,forest,6586.11,1677.13,3588.98,1339.84,,7304.35,1851.77,7527.87,7609.14,7701.57,4075.91,8074.19,645.99,1669.62,861.802,747.716,1245.77,,425.106,2817.14,3606.91,6798.64,2004.98,7386.18,7236.47,5431.78,6660.57
808,809,forest,8104.85,7793.94,7828.77,6954.09,7037.95,7463.38,,7837.74,7759.72,7882.89,2734.58,8140.46,5966.07,5055.69,,769.762,,6444.98,806.828,2251.68,,,2475.16,1128.24,7428.96,,
810,811,forest,7971.52,8158.2,8202.96,7259.57,7648.76,,6962.69,7795.93,7900.28,7858.93,4190.1,,4686.6,4636.29,7071.68,962.824,4028.49,7460.24,475.705,2089.68,,3105.69,2530.52,,7841.33,7949.43,1490.38
811,812,forest,6590.07,8300.96,8017.18,7337.93,7707.08,7955.44,997.786,,7764.23,7766.12,7028.97,,2589.97,2527.73,4583.3,707.592,1864.58,8206.71,334.766,3012.48,4591.98,4744.08,7725.52,4820.76,5881.02,5582.05,1050.54
812,813,forest,,5827.59,3260.3,1186.93,5824.99,5896.63,2263.56,6706.71,7044.5,7174.52,5640.74,7792.4,2207.19,,5788,907.925,1740.1,5051.53,508.12,2424.91,3429.49,4350.32,5904.9,4821.71,6284.97,,1055.89
815,816,forest,7984.14,7486.72,7370.94,5731.07,5792.04,5843.53,5831.87,,6390.55,6473.91,2706.75,4069.46,1698.88,4352.54,631.204,1483.34,3047.74,7814.22,407.779,1976.61,593.602,,3620.05,2050.92,6268.73,6911.57,849.779
816,817,forest,7843.32,1560.28,,,7303.98,7545.7,928.293,7841.47,7939.84,6745.37,3270.56,8165.99,4946.88,3064.09,1406.33,835.74,2246.78,7385.79,4400.88,,1971.27,5472.55,7246.12,2446.82,,3818.86,673.691
817,818,forest,7728.61,6890.69,5594.31,531.774,6371.64,6689.6,4502.82,7120.46,7290.29,7591.27,6411.28,8012.4,824.551,,5297.96,697.173,2091.85,7173.7,454.2,2689.73,1406.15,5094.76,6145.19,4072.26,6759.33,4631.22,1884.47
818,819,forest,7780.17,7524.3,5487.09,381.819,,6269.2,4044.69,7171.04,7309.21,7614.54,7449.74,8171.13,522.959,1233.06,6730.43,,2259.84,7827,862.189,2959.07,4488.89,2857.08,5930.08,676.552,6520.12,7176.06,1568.35
819,820,forest,4609.97,7871.69,7844.47,,,4462.66,2592.94,7362.09,2639.74,7306.22,5068.34,,4060.65,1996.96,832.44,619.373,2914.41,7957.93,851.372,,572.472,706.307,3485.58,7271.88,6902.89,,1664.56
820,821,forest,7146.17,7613.69,3345.68,6231.15,6222.05,6379.4,3982.72,4853.55,7093.04,7297.25,4643.11,,1169.75,2497.56,1387.13,1532.88,1709.88,7655.75,474.945,2142.86,,5115.41,5647.64,6478.41,4644.71,4794.97,
821,822,forest,8076.55,8417.36,6461.74,7465.37,,7555.03,7177.69,5600.5,8011.91,8011.49,,7575.01,2538.43,2730.36,,1160.05,2086.72,2263.28,480.932,2594.83,418.24,6714.09,2286.98,7789.18,7776.33,7949,711.335
822,823,forest,7595.33,,7841.19,6930.76,7022.71,7415.26,6741.59,7481.24,7457.84,7473.04,4781.85,7628.43,4072.05,4454.41,,1080.5,3625.81,7868.36,901.648,1786.62,,,5941.63,5757.58,7125.62,7142.86,1607.86
823,824,forest,5484.38,8148.07,5554.08,6751.16,7377.28,,7179.46,7681.44,7680.98,7926.59,2265.65,7073.34,1932.11,2471.62,611.485,1426.56,,1800.33,194.853,2371.16,472.879,6498.19,7299.72,5028.86,7760.83,,619.32
824,825,forest,7955.52,7055.19,6383.89,5186.29,5571.38,5402.66,2764.84,4991.05,6719.2,7182.67,3329.46,8055.85,1317.92,1721.92,1483.82,629.079,1379.37,8223.1,419.683,2592.3,2331.48,5148.95,4898.28,5872.52,6356.85,4285.12,4380.17
825,826,forest,8022.26,7921.12,7785.24,6188.65,6391.96,6745.6,,7382.8,7569.82,7643.12,3138.54,8176.04,4742.1,4695.91,1192.75,1049.38,3846.47,8066.91,801.401,,,1356.61,6305.05,,7289.62,7465.03,1716.87
826,827,forest,7451.95,7692.97,4688.16,3972.29,6337.17,6536.03,878.36,4125.24,6986.41,7004.67,6898.58,,2216.62,,1139.26,660.08,2135.1,7807.01,399.417,2601.74,1978.21,2972.06,6830.02,5541.49,7040.09,5026.31,5335.52
827,828,forest,6852.51,6556.28,6426.52,721.241,5042.17,,1296.03,4880.06,5213.26,5570.98,2465.82,6816.06,1075.88,2982.99,1092.73,707.156,1840.19,5574.13,3070.3,2478.22,3228.89,3198.37,2303.75,,3230.27,3994.69,948.326
828,829,forest,5583.08,7116.8,6405.08,2801.83,5054.71,5546.22,4136.59,6511.72,7004.12,7326.77,5990.04,7823.63,5129.29,1397.36,7441.18,897.319,2903.5,7067.59,755.214,2380.57,1079.31,4864.9,5393.04,5786.09,6430.29,2988.1,
829,830,forest,3552.26,7858.5,7349.54,1666.23,6853.75,7035.02,2716.81,7492.08,7474.84,7530.49,4687.8,7943.81,3683.4,3011.4,,873.36,1624.8,7668.87,334.656,2604.56,5192.56,6231.68,6539.99,,6997.8,7447.93,1708.62
830,831,forest,2042.6,7860.1,7672.52,6416.27,6491.29,6897.64,5972.53,6431.39,7633.44,7756.92,6123.34,8238.83,5474.55,,7677.1,714.102,,8191.26,693.631,2502.77,2569.06,5137.67,2711.82,6454,6837.56,5543.58,1279.3
832,833,forest,7294.46,6347.86,4675.91,5549.56,5242.69,5962.84,4271.46,,7624.24,7652.88,3431.52,8306.43,3400.79,2560.25,7767.02,504.669,4678.94,6988.43,692.219,2234.15,,1647.28,6475.78,5952.3,7059.3,,2636.44
833,834,forest,7951.93,7772.94,,7060.89,7053.92,7516.71,607.339,7467.64,7726.21,7843.3,6852.71,8230.78,6751.29,3936,1353.1,,3669.14,8204.3,,1770.64,2774.35,1026.7,6936.82,1640.44,7173.45,,1742.87
834,835,forest,7819.43,8153.34,8123.71,6698.9,6616.7,6693.61,6647.76,6030.87,6718.62,7624.99,6605.63,8109.93,1305.12,3863.58,7413.83,609.435,4116.34,8294.83,281.85,2358.25,1895.75,1639.53,3208,,6535.19,1225,2769.3
835,836,forest,4669.85,3673.79,6259.33,4713.29,5230.25,5502.92,,6161.91,6768.08,7304.2,6457.3,7579.14,1845.46,1794.44,7129.89,970.146,3236.93,6491.54,,2751.12,432.785,4431.8,1227.72,1296.82,5699.43,6133.4,2273.17
836,837,forest,7986.88,8206.46,8316.15,7750.87,7706.04,7957.6,1982.37,,,7819.7,3154.68,,6738.54,6400.38,3447.75,898.998,3845.56,8218.66,423.608,2501.26,6168.34,8078.08,,4193.83,7622.49,7663.53,2590.43
837,838,forest,7755.03,7515.78,7774.09,3656.59,6196.43,6346.78,6316.2,6829.68,7080.2,7421.44,3271.48,8067.04,3545.02,1769.35,2811.27,689.303,2315.63,7794.28,2858.81,3005.05,2483.9,2366.73,6103.31,2087.84,6327.29,5492.82,747.847
838,839,forest,6849.94,5162.84,4377.23,,4453.35,4644.04,3776.73,5959.13,6361.1,6787.2,6053.68,8009.96,639.099,,,1060.45,,7334.23,893.01,2619.07,3375.72,3523.48,2690.26,706.61,5897.8,6440.81,2016.54
839,840,forest,,7998.84,7515.95,,6822.78,7179.75,6693.74,4076.12,7686.01,8074,6139.31,8446.25,1501.71,1907.7,7818.28,680.236,4050.38,8371.31,100.511,2451.25,5221.43,1648.88,5963.21,7071.52,7508.89,2866.33,1565.26
840,841,forest,7785.82,7456.72,2096.19,6518.01,6551.09,6875.56,5332.01,3548.82,5385.15,7640.3,3282.59,8208.23,1089,2241.15,5539.01,561.815,4448.51,8192.41,1053.11,2207.05,2968.39,,5888.64,,5343.69,941.083,1444.12
841,842,forest,5120.99,7997.72,7996.17,1741.75,6542.61,,1827.04,2845.21,6742.34,,6163.38,7711.86,2362.42,,4518.16,723.067,1765.16,8221.08,,3017.54,4390.05,5235.41,6916.79,,6986.69,5155.63,1037.19
842,843,forest,7892.66,7441.26,4759.66,6485.08,6653.98,,3930.74,,5552.37,7320.35,,6086.96,6752.96,5044.12,7068.95,1314.22,1788.53,7998.97,,2397.01,937.411,6000.37,6514.16,6244.89,5529.62,4533.64,3589.74
843,844,forest,7956.9,,5642.24,7525.66,7772.08,7931.63,2019.45,7988.48,8053.12,,4767.61,7486.07,1059.34,1408.39,2995.59,846.336,,,411.209,2867.51,,7744.88,7869.58,7927.82,7967.63,5216.78,2494.34
844,845,forest,7945.95,,7630.29,,6610.17,6994.06,7029.44,7716.96,7931.39,,,8494.26,1360.62,,1557.01,893.518,2281.11,8128.43,3053.2,2811.64,,1682.87,5254.65,869.55,7456.97,7779.56,5723.28
845,846,forest,7937.21,7481.1,7548.83,5860.82,6052.17,6692.61,6467.21,5652.98,7121.97,,7445.72,8196.09,1325.77,5654.74,7726.74,576.888,4108.72,8044.64,278.036,2127.14,2581.25,2302.61,3761.43,3777.55,7408.02,979.529,2590.12
846,847,forest,6532.11,7127.94,3931.78,5768.6,6166.47,6426.86,4154.6,,7241.76,7324.32,2651.67,8048.78,1064.23,4461.01,5583.03,,,8016.56,1699.65,1908.13,4963.24,1338.44,,4858.1,6898.29,,2343.28
847,848,forest,7268.13,7047.58,6896.46,4971.65,5329.87,,4480.96,,4235.7,,6056.81,,5477.84,2432.97,7300.81,698.745,2616.97,6820.1,,2223.26,2439.78,4584.37,1799.4,5998.07,5997.9,1377.76,974.283
848,849,forest,7780.9,7665.57,7759.57,,7419.01,7621.76,1020.48,7757.4,7666.5,7742.93,5522.55,7848.9,,3400.5,681.504,,3741.38,7892.78,651.214,,468.47,590.5,,5380.9,7628.14,2070.4,1383.25
849,850,forest,7803.33,8385.13,8315.91,1500.22,7954.8,8106.47,1171.9,7951.94,7967.83,7927.85,,6560.09,2851.49,,1878.61,,2182.07,,627.633,3173.85,,2394.49,8094.98,,7635.47,3689.02,1119.34
850,851,forest,2736.1,3651.7,5870.46,1923.6,6205.89,6089.17,1513.43,6688.95,6878.82,7135.57,,7580.24,858.241,,,1017.29,2602.71,7434.79,888.942,2733.58,666.736,4470,1969.24,988.492,6432.88,6736.69,4535.17
851,852,forest,4615.03,8083.41,8110.5,7323.16,7135.91,,790.94,7401.16,2427.77,7265.51,,7756.07,3745.71,,,539.617,3874.4,8245.47,,2258.64,3493.93,,7339.79,5892.05,7164.76,,2140.74
852,853,forest,7965.33,8270.68,8172.95,7768.64,7783.24,3211.53,5455.36,8028.77,7864.17,7763.04,2682.59,8047.93,,1398.23,647.933,,1565.7,6418.71,1025.7,2385.91,576.134,6492.03,4294.39,7762.76,7634.14,3170.15,1588.71
853,854,forest,7858.03,8209.3,8187.92,708.099,7609.61,7609.55,5601.11,,8073.99,8055.38,6654.34,8333.16,5207.39,1341.05,5551.49,1010.59,1650.42,8272.49,542.295,2776.43,,7237.38,1260.9,,7738.68,5109.28,1683.24
854,855,forest,5866.13,,,4936.92,5859.92,5921.67,843.415,6629.1,2925.11,7913.7,,8315.32,1232,3381.3,1620.57,524.82,4288.57,8123.41,924.734,1994.3,5100.66,643.53,6311.67,6718.67,6891.08,3091.54,1933.22
855,856,forest,6862.94,8082.69,8152.97,7515.68,7327.13,7560.51,540.001,7386.96,5680.04,,5013.6,7783.93,3055.77,2455.41,562.036,692.318,3836.43,8118.15,929.056,2243.6,1087.16,456.714,7040.95,,7180.12,1417.81,5978.47
856,857,forest,7677.78,7703.26,2511.08,6581.71,6375.72,6616.56,2104.15,6402.99,3312.15,7602.41,4571.73,8259.85,1102.41,2208.43,,546.921,,8025.53,972.17,2138.97,,806.04,5840.4,6931.9,7089.76,2760.41,1581.07
857,858,forest,1330.18,2075.39,8067.78,2740.7,7261.7,7537.6,5372.31,7899.14,7987.63,7996.01,4052.81,8326.44,3890.88,2214.24,3392.43,985.761,2851.04,7811.36,2246.97,2578.35,611.221,5727.98,5828.43,1968.77,7663.9,8103.24,704.697
858,859,forest,6528.78,7783.89,8006.09,6798.51,6967.31,,6453.12,7017.05,7347.99,3385.57,2924.81,7772.07,2001.51,1285.59,7054.66,808.457,,7956.09,1886.16,3252.21,2139.06,2254.27,6859.84,842.654,6870.87,1149.76,1054.25
859,860,forest,7113.77,7864.39,7933.97,7289.93,7258.65,7345.49,576.258,7407.09,6508.47,6933.95,6196.83,7396.08,1361.92,4371.67,633.578,593.389,3889.28,7880.13,876.73,2128.7,4340.13,,6803.4,3751,6821.64,1309.22,1822.82
860,861,forest,7956.33,8270.6,4979.92,7569.74,7741.62,,4457.83,8070.87,7550.56,8002.57,3053.5,5389.69,4343.58,2721.86,,1551.18,1185.84,8181.28,533.089,2439.58,,5891.81,7754.27,7979.43,6189.23,,1478.76
861,862,forest,,7421.67,5372.95,6330.19,6440.88,6639.22,4459.19,4244.82,4730.22,7580.78,2489.99,,610.806,,5413.42,414.838,4228.49,5904.97,2561.02,1705.56,,992.311,6253.42,6760.69,7082.78,5103.99,2592.65
862,863,forest,6859.64,5905.86,2990.44,4958.73,5024.59,5196.16,3238.29,6072.06,6985.49,7066.32,1989.8,5587.86,2841.09,,5847.88,378.025,,7155.03,3543.71,1770.96,4723.32,1683.48,,6008.88,,4142.48,1393.93
863,864,forest,5141.12,7834.09,3940.42,7206.28,7191.92,7436.18,4351.42,6150.8,7197.73,,3241.56,2026.3,1447.73,2051.45,6955.6,,4532.6,6054.28,1883.93,1973.56,5915.24,2228.97,6482.6,7362.7,7216.3,1960.71,2161.73
864,865,forest,7321.67,8102.1,8045.44,7380.72,7405.89,7549.55,536.291,,1735.39,7625.78,6531.66,7980.36,1440.69,3015.6,,543.174,,7985.14,642.73,2188.15,,1050.78,7570.95,7441.04,7614.11,1735.96,2353.66
866,867,forest,4040.12,7530.32,1763.12,6199.37,6457.77,6117.47,1331.38,,4318.56,7552.27,2625.05,,3099.21,2944.88,,,4437.75,8330.53,1126.25,1682.57,4337.27,651.136,5597.16,6771.59,7081.27,2001.39,1199.38
867,868,forest,6357.21,8085.98,,3550.9,7032.82,7326.11,4051.37,5147,7569.44,,6211.89,7769.28,5012.95,1786.13,7487.51,715.637,2144.78,8264.5,540.266,2574.55,3001.55,6861.04,1511.18,,7352.77,7308.69,2806.52
868,869,forest,8049.32,8275.24,7698.04,5219.19,6856.7,6964.6,4206.02,,7572.83,7620.49,2418.1,8059.96,962.506,2051.32,2300.38,932.346,,3264.59,381.564,2433.38,493.813,5507.58,2566.9,7134.66,7286.46,7322.13,1720.5
869,870,forest,7673.55,8011.2,7996.14,7637.27,,7977.52,1059.67,7958.51,7417.26,7740.56,5822.41,7995.49,5032.29,,667.731,729.868,3824.19,8015.42,886.463,2093.79,498.873,458.243,7939.69,5418.91,7661.1,3021.4,4185.63
871,872,forest,4434.08,4441.47,1090.2,3301.64,4832.01,5024.75,3978.65,6259.44,6675.6,7061.28,6450.38,7678.55,977.211,,7227.9,957.558,3369.15,6580.71,3845.13,,451.907,3977.91,960.961,939.131,5911.27,6563.27,661.38
873,874,forest,7432.52,7789.22,7363.03,4312.49,7109.38,7065.35,,7445.5,7523.78,7518.03,5918.76,2436.73,2233.9,3123.76,1603.97,1603.81,1904.15,2677.41,384.103,,439.043,6189.78,6730.09,6719.09,7409.54,7529.29,951.821
874,875,forest,7415.97,,6739.54,5745.21,5846.1,,5879.05,6383.44,6910.58,5055.96,2920.47,7077.69,6175.47,1320.75,5336.7,1203.43,2645.75,7477.82,3430.47,2958.08,,3312.94,3139.97,1673.74,6387.67,1063.72,1071.08
875,876,forest,7819.55,8262.64,8095.45,3554.78,7484.52,,5257.64,,7141.32,7503.88,4289.86,7907.67,4694.54,1444.94,4218.01,688.583,1683.95,8258.4,549.368,2653.18,3193.08,5609.82,604.714,7529.27,7376.97,5998.46,1210.73
876,877,forest,8009.74,7771.22,7770.51,6870.84,6755.37,,6411.81,7707,7896,8118.95,3314.88,8448.07,5015.1,5585.75,5188.82,837.31,3970.35,6179.54,645.216,1993.38,3057.8,3250.52,,2956.66,7394.27,7743.84,1700.61
877,878,forest,7707.11,6971.09,7236.49,6193.62,6472.08,6338.77,6123.45,7167.69,7616.21,7723.1,,,,,7241.2,792.795,4025.5,7989.46,543.271,2361.31,4013.75,4332.95,6576.9,7075.77,7441.79,1842.05,2032.18
878,879,forest,7481.88,4444.94,5294.89,911.315,6296.43,6894.76,4075.3,5051.54,,,6222.42,7974.34,658.845,2045.9,5791.75,928.156,2073.33,1839.91,541.339,2746.31,1382.72,5809.44,6921.57,7119.28,6926.15,5105.03,1720.97
879,880,forest,4026.68,,8135.14,5862.21,,7203.26,,7602.12,8000.63,,6821.52,8291.59,2067.93,,4911.86,911.85,3179.4,8068.66,4625.27,,517.949,4551.29,5599.21,656.997,,,561.232
880,881,forest,6561.15,5801.56,5092.63,3137.94,3899.95,5506.16,4079.67,,6574.04,,6256.2,7791.07,5351.92,2281.85,7514.69,840.769,3060.2,,565.228,2386.81,1864.34,5092.74,5341.48,6024.71,6107.96,1606.35,1522.25
881,882,forest,7532.35,7716.72,7449.7,5565.62,7328.32,7631.35,4385.82,7666.83,5217.33,8070.35,3732.42,8442.08,5477.53,4458.21,1181.09,1256.2,1328.8,8038.99,397.568,2358.05,851.402,6836.36,4543.11,7670.71,,7743.58,1551.94
882,883,forest,7824.45,2319.59,8018.7,6482.11,7132.51,7231.31,6896.23,7683.29,7760.7,7603.58,2861.71,7978.66,5917.83,2507.92,1772.26,824.155,2231.36,7740.24,5001.64,,4944.62,3631.62,5094.54,1182.04,,2761.12,1242.43
883,884,forest,7782.23,5797.6,7551.69,6278.01,,,6794.7,7693.84,7875.14,7970.38,2973.82,8223.7,6029.17,1971.12,2691.73,867.95,2332.72,5904.63,3761.23,2691.33,,3309.43,4991.34,1330.58,7206.89,1961.6,611.697
884,885,forest,3179.95,7960.16,7928.29,7262.84,,7094.96,,8007.53,2783.44,8062.64,4295.95,8283.64,6091.65,,801.388,558.982,3632.3,8159.58,829.585,2379.39,3312.74,1003.56,7483.41,7809.44,7919.08,7016.38,4233.85
886,887,forest,7938.21,8507.54,8358.3,4619.96,7751.69,7996.76,844.348,1156.72,7899.43,7986.98,4728.08,8173.61,5098.71,1264.66,6960.48,812.729,,1567.27,573.342,2764.7,901.627,6022.36,7851.31,7245.15,,7819.33,1791.14
887,888,forest,7426.21,3796.26,1554.04,328.545,6804.63,6708.87,4365.78,7175.27,7367.58,7677.28,5788.19,8585.18,1780.57,3100.69,1393.02,,1711.99,8355.24,603.172,3032.42,2444.43,,6985.61,6025.61,7982.99,5854.46,828.079
888,889,forest,7568.49,,3002.48,7554.36,7578.19,7825.91,4565.07,7787.18,7696,7696.04,3667.55,6850.81,939.399,1656.12,4442.91,770.557,,8118.89,,2812.5,4143.93,7061.77,,,7675.98,4379.56,3301.8
889,890,forest,8025.29,8163.83,5515.44,6846.67,6931.47,7239.41,,7265.88,7759.1,7617.01,4330.97,,1361.28,2758.42,1739.72,1425.35,,,450.913,2469.42,764.159,6709.9,7177.76,3622.13,5331.38,4744.12,1811.11
891,892,forest,7781.79,7527.78,7433.61,2086.72,6467.79,,1094.93,7012.83,,7633.3,5157.4,7936.3,2047.58,1678.23,6996.31,933.428,1896.37,6920.12,354.533,,2483.7,5851.05,5507.16,6506.09,6565.14,7194.74,1283.85
892,893,forest,6370.92,8193.8,1822.22,4362.63,7668.06,7783.92,7055.4,,7303.92,,2374.06,8100.8,3431.73,3079.44,,428.912,4812.4,6625.81,1110.01,2169.98,6436.74,1892.29,7800.6,,6782.74,5552.85,1371.53
893,894,forest,7922.68,7443.03,6667.3,5991.35,6208.69,,4280.25,,7651.38,7618.4,7062.42,7768.57,4702.32,,6598.84,1311.36,1709.49,7771.45,312.508,,,6265.58,6725.77,7426.02,7378.02,5295,1018.43
894,895,forest,7755.6,8103.18,8147.7,,7666.51,7889.23,1238.1,7890.62,3683.63,7943.07,5898.76,8117.55,6080.74,2881.92,703.326,699.622,3651.14,8152.51,522.966,2173.11,,485.861,7835.95,5547.28,7808.33,1158.6,3115.5
896,897,forest,,4933.63,7751.16,5038.08,6511.5,6610.96,4600.39,7484.02,7698.35,7733.33,3117.7,8293.54,,,2097.72,879.547,3016.99,8020.67,,2896.64,519.676,3692.85,5434.45,1053.12,6646.51,7847.05,553.203
897,898,forest,6802.48,7900.37,4610.7,6798.37,6975.03,7316.33,620.327,,7182.88,7348.27,7375.34,5906.86,2251.87,1765.7,1986.18,607.836,,8142.26,537.792,2946.01,3642.06,3305.18,7550.21,,7354.4,7457.23,2351.68
898,899,forest,7947.98,,,5995.45,5960.89,6028.37,5878.18,6538.63,6582.46,6809.92,2773.35,7768.07,5275.7,2164.2,718.545,,1821.41,3924.34,,,3723.49,,3230.68,505.78,5818.15,1667.34,1346.77
899,900,forest,7935.16,7762.68,7138.6,4080.56,5453.5,5466.98,3824.9,5774.99,6209.13,,1908.7,7554.14,2112.58,1616.48,590.465,1142.36,,4398.37,442.482,2396,390.984,4770.52,1068.51,5629.4,5895.51,6063.16,2648.21
902,903,forest,8000.17,2165.47,1367.49,362.743,7618.46,7904.25,,,8037.39,7869.95,5209.85,8109.81,1164.82,1588.91,5789.93,751.314,1779.76,3654.18,658.304,2903.87,4005.21,6856.18,7159.28,4110.29,6812.44,4552.48,785.535
903,904,forest,7663.81,7952.12,,7350.48,7397.97,,,7491.84,5013.58,7661.5,2765.6,8177.9,667.851,4160.67,1278.93,513.593,4412.47,3848.54,3650.79,1603.87,,2437.34,4916.95,7464.71,7694.52,4109,
904,905,forest,,7882.63,7761.14,765.05,6979.55,7336.07,5838.21,7404.31,7533.19,7629.12,6563.68,7961.67,5027.18,1963.98,,838.735,1926.78,7854.39,694.197,,3388.19,7137.99,2804.23,,7122.79,5608.57,3228.74
